# video_id: V9eI-t3TApE
# language: Chinese (Simplified) (zh-Hans)
# generated: False
# selection: medium - first manual track without an initial translation marker

[00:46:01.666] 交互才会沉淀下来的东西
[00:46:03.466] 所以我认为之前那些Agent
[00:46:05.666] 框架就不能叫Agent框架吧
[00:46:07.099] 就没有任何可用度
[00:46:08.266] 然后在那些Benchmark上表现非常高的
[00:46:11.699] 模型也不代表它的Agent能力是真的强
[00:46:15.099] 对
[00:46:15.933] 所以我们在优化
[00:46:17.733] 这一版模型的时候
[00:46:18.599] 是完全放弃这些Benchmark的
[00:46:20.733] 我们基本上就
[00:46:21.666] 就不关注这些Benchmark了
[00:46:24.966] 当你面临一个
[00:46:27.333] 很大的范式的变化的时候
[00:46:29.466] 其实只要你路径走对了
[00:46:33.400] 其实你可以短暂
[00:46:35.599] 非常短暂的一个窗口期
[00:46:36.966] 你去忽略评估
[00:46:38.533] 因为你靠体感你就能立马
[00:46:40.599] 测出来一个非常大的质的差异
[00:46:43.866] 对
[00:46:44.699] 但是当你慢慢迈入深水区的时候
[00:46:47.566] 还是需要一些非常精细的评估的
[00:46:50.466] 所以skill是不是改变了模型的生态呀
[00:46:53.300] 改变了模型在
[00:46:55.866] 这种
[00:46:58.066] 高复杂度
[00:47:00.066] 就是流程复杂度的
[00:47:01.466] 任务上的执行的准确率
[00:47:03.599] 因为它其实定义了一套执行的规范
[00:47:07.266] 对然后这套执行的规范是很难
[00:47:10.166] 在预训练的数据里边具备的
[00:47:12.566] 因为预训练数据里边
[00:47:13.766] 没有这种internal（内部的）信息
[00:47:16.000] 这些信息通常是大量企业
[00:47:19.400] 内部自己去沉淀和积累的这种
[00:47:24.166] 由人和人之间产生的一些
[00:47:27.966] 组织上遗留下来的一些规范
[00:47:31.733] 我觉得更多是组织上遗留下来的规范
[00:47:34.300] 然后
[00:47:36.866] 但是就这不可能在
[00:47:38.866] 预训练数据里边出现
[00:47:40.466] 但是可以由人教Agent
[00:47:42.666] 跟它多轮交互
[00:47:44.466] 通过完成几个任务
[00:47:45.933] 把这套规范让Agent学会
[00:47:48.866] 所以Agent就会
[00:47:49.900] 所以现在大量Skills其实是Agent自己写的
[00:47:52.500] 对
[00:47:53.333] 但是Skills也是在Claude里面诞生的对不对
[00:47:55.933] 对但是这就是出现一个问题
[00:47:58.000] 就是确实是OpenClaw把
[00:48:00.666] Skills这个事给带火的
[00:48:03.500] 我说带火就是它让更多
[00:48:05.333] 人去贡献Skills这个社区
[00:48:07.533] 这个是非常关键的
[00:48:08.800] 因为
[00:48:10.866] 这就是属于我觉得人
[00:48:13.066] 跟Agent需要共创的地方
[00:48:14.733] 如果你没有那么多人
[00:48:16.666] 高阶
[00:48:17.733] 就是你没有那么多
[00:48:20.533] 这种啊另类信息
[00:48:23.199] 我觉得因为它确实另外一种阿尔法
[00:48:25.533] 它是那种另类信息
[00:48:29.900] 跟当前的Agent共创的话
[00:48:32.199] 那么Agent或者说最顶尖的
[00:48:35.300] 模型的能力也很难发挥出来
[00:48:37.066] 这也是你说的群体智能
[00:48:39.166] 可以这么说
[00:48:40.866] 可以这么说
[00:48:41.500] 人的经验沉淀成Skills
[00:48:44.266] 变得如果更重要了
[00:48:45.533] 它是不是预训练的一种补充
[00:48:48.133] 对
[00:48:48.566] 因为预训练其实它大部分依赖的知识
[00:48:51.800] 还是你在互联网上可访问到的知识
[00:48:55.466] 但很多知识
[00:48:56.333] 或说很多智能
[00:48:58.466] 应该说很多智能
[00:48:59.800] 我们是在互联网上访问不到的
[00:49:01.966] 那么这个时候它就以
[00:49:04.800] 另外一种形态出现
[00:49:06.400] 现在Skills算是一种吧
[00:49:08.900] 对
[00:49:09.199] 它其实提供了一种交互的方式
[00:49:10.866] 让人去主动贡献数据
[00:49:12.733] 对
[00:49:13.599] 贡献更让模型
[00:49:17.766] 执行任务的成功率更高的方式
[00:49:22.599] 如果重新来定义一下所谓的
[00:49:24.866] 因为我以前有DeepSeek Moment
[00:49:26.699] 然后有OpenAI
[00:49:28.066] 有ChatGPT Moment
[00:49:29.333] 如果重新定义一下
[00:49:30.666] 这个所谓的OpenClaw Moment
[00:49:32.266] 你会怎么定义它
[00:49:33.933] 这个Moment它会
[00:49:35.900] 时间线更长
[00:49:38.099] 就是因为它
[00:49:39.900] 前序的章节太久了
[00:49:42.166] 让大家不会觉得它是个新东西
[00:49:44.333] 然后它后续的章节
[00:49:46.699] 但是我觉得对于我们已经
[00:49:48.566] 信这个事情的人而言
[00:49:51.000] 比较believe这个事情而言
[00:49:52.133] 我们反应速度是足够快的
[00:49:54.266] 但我不知道其他人有没有follow up上
[00:49:58.300] 对所以就是
[00:50:01.066] 从我的个人的感官上就是
[00:50:02.500] 这个moment它会延续的时间更长更深远
[00:50:05.966] 这个更深远是说
[00:50:09.300] 它可能能力更外放到
[00:50:16.466] 更多人能感受到的场景里边去
[00:50:21.166] 所以它更深远
[00:50:22.233] 但是它这个流动是需要时间的
[00:50:24.733] 嗯
[00:50:24.900] 对
[00:50:25.400] 嗯
[00:50:26.466] 就它的能溢出的能量能力强很多 比Chatbot
[00:50:31.300] 它不像它没有一个非常清晰的
[00:50:33.666] 那么清晰的定义像o1 R1
[00:50:35.733] 它会有一个数学代码这种
[00:50:40.699] 有ground truth（标准答案）的一个东西在这
[00:50:43.366] OK
[00:50:43.900] 你分上去了
[00:50:45.033] 模型就具备这个能力的
[00:50:46.833] 这样一个非常清晰的标准的界定
[00:50:49.666] 当然我觉得Agent
[00:50:51.466] 其实确实有很多场景你是
[00:50:53.333] 需要有清晰标准界定的
[00:50:55.266] 但大部分的场景是没有的
[00:50:57.133] 比较混沌
[00:50:57.833] 对对对所以
[00:50:59.033] 然后它产生的价值也是
[00:51:00.633] 慢慢的到一个临界点
[00:51:02.133] 突然进一大步
[00:51:03.733] 其实Claude Opus 4.6确实是
[00:51:05.900] 这样一个进一大步的
[00:51:07.099] 突然的一个时间点
[00:51:09.099] 但是Anthropic做这个事情
[00:51:11.133] 这个路径也是持续了两年的
[00:51:13.266] 至少有两年的
[00:51:13.966] 我们能看到
[00:51:14.733] 那刚刚为什么这个事情
[00:51:16.066] 不是Anthropic自己做出来的
[00:51:19.533] 我觉得还是就一个
[00:51:21.233] 开源一个闭源的原因吧
[00:51:22.566] 就是闭源的框架你是没有
[00:51:25.933] 办法去洞察内部的设计的
[00:51:30.000] 所以你没有办法利用
[00:51:32.000] 大部分更多人的智慧去改进它
[00:51:34.333] 但开源就是你就可以用
[00:51:36.099] 更多人的智慧去改进它
[00:51:37.699] 嗯
[00:51:38.099] 嗯
[00:51:39.599] 可能也不符合Anthropic对安全性的追求
[00:51:43.033] 嗯
[00:51:45.966] 其实我现在觉得安全性
[00:51:49.833] 绝大部分还是模型
[00:51:52.233] 本身应该去追求的事情
[00:51:54.533] 对我们不能太过于去要求
[00:51:58.099] 一个框架本身是过于安全的
[00:52:00.433] 但是框架本身可以做非常多的事情
[00:52:03.266] 但是我觉得
[00:52:05.633] 开源跟安全性并不冲突
[00:52:07.833] 嗯
[00:52:08.800] 因为我们会把很多数据授权给OpenClaw
[00:52:11.133] 嗯
[00:52:11.599] 如果我们把大量的
[00:52:12.599] 个人隐私数据授权给它的话
[00:52:14.766] 怎么缓解就是更多普通人
[00:52:17.133] 对于安全性的这种焦虑啊
[00:52:20.233] 所以其实这是我
[00:52:22.866] 为什么说要做开源的原因
[00:52:24.466] 就是我觉得还是会有一天
[00:52:28.466] 而且应该很快也会到来
[00:52:30.566] 就是人的大部分
[00:52:32.766] 简单的任务
[00:52:33.766] 就除了那些非常难的任务
[00:52:36.666] 就是其实跟隐私相关任务
[00:52:38.433] 有很多还是没有那么高难度的任务
[00:52:41.000] 其实你完全是可以放在本地化去做的
[00:52:43.333] 对就你自己会有自己随身携带的
[00:52:47.199] 有可能随身携带也有可能是
[00:52:49.333] 在家或某个场景里边有一块
[00:52:52.666] 芯片
[00:52:53.966] 对然后你所有的数据都在本地
[00:52:56.566] 然后那所有的
[00:52:58.933] 涉及到隐私数据的
[00:53:01.733] 的这些场景都在本地推理
[00:53:04.166] 这是很关键
[00:53:04.933] 就在本地推理
[00:53:06.133] 然后涉及到一些非隐私
[00:53:07.933] 然后高难度高创造力高复杂任务
[00:53:10.566] 我再去云端推理
[00:53:12.133] 其实这样是能够解耦的
[00:53:13.699] 然后这也是为什么我
[00:53:14.900] 说一个好的Agent框架
[00:53:16.599] 借助一个我自己觉得
[00:53:18.300] 很小的3B的模型
[00:53:20.099] 它发挥的这个
[00:53:21.466] 它自己能做的任务的
[00:53:22.866] 复杂度都已经超乎我的想象了
[00:53:24.699] 然后就这个事激发了我自己
[00:53:27.500] 对于
[00:53:29.166] 比如说端云混合也好
[00:53:31.366] 隐私的本地化也好
[00:53:33.033] 有一些思考
[00:53:34.233] 但是我觉得还很初步
[00:53:35.866] 对因为这些思考不仅是需要
[00:53:38.966] 模型这一侧做非常多东西
[00:53:41.833] 还需要本身架构这一层
[00:53:44.099] 要一块往前走
[00:53:45.466] 所以这也是我为什么觉得开源
[00:53:47.199] 是如此重要的一个事情的原因
[00:53:49.000] 就是我觉得这需要更多人一块来做
[00:53:51.833] 而不是某一个公司
[00:53:53.233] 就把它能做好的
[00:53:54.333] 对
[00:53:55.033] 接下来你觉得我们会看到什么
[00:53:56.366] 在OpenClaw已经
[00:53:57.566] 火了这么几个月之后
[00:53:58.966] 就2026年大家会基于它做什么
[00:54:01.266] 国内已经有很多动作了
[00:54:02.500] 出现了各种的Claw
[00:54:03.933] 包括你们MiMo Claw
[00:54:06.566] 就是其实所谓现在很多很多Claw
[00:54:09.099] 只是让它大家以一种
[00:54:13.433] 嗯不同的交互形态
[00:54:15.800] 然后去访问到不同的
[00:54:18.233] 模型和不同类型的框架
[00:54:20.000] 嗯
[00:54:22.633] 但是我觉得真正那种去
[00:54:25.433] 让这个框架自迭代
[00:54:30.099] 或说更强调自进化和自迭代的框架
[00:54:33.533] 我觉得还没有大规模的诞生和出现
[00:54:36.966] 嗯
[00:54:37.300] 以及你怎么去利用绝大部分
[00:54:41.833] 人的智慧去创造一个更强的框架
[00:54:45.466] 嗯
[00:54:45.866] 也还没有出现
[00:54:48.033] 这两层
[00:54:49.300] 一层是框架本身的自进化
[00:54:51.733] 一层是Agent本身的自进化
[00:54:55.199] 一层是Agent跟人之间的自进化
[00:54:58.466] 我还没有看到
[00:54:59.733] 就我们现在做的其实是
[00:55:01.833] 怎么train更好的model for Agent
[00:55:04.300] 以及怎么让Agent去适应这个model
[00:55:07.933] 其实是在做Agent跟
[00:55:09.766] model之间的双向流动
[00:55:11.099] 但还没有
[00:55:12.733] 我在框架层
[00:55:13.733] 我觉得未来需要做的事情
[00:55:15.900] 其实是怎么让框架自己进化
[00:55:18.666] 以及框架跟人
[00:55:20.266] 互相进化
[00:55:21.099] 这是你们现在的着重bet的方向
[00:55:23.099] 对我觉得会
[00:55:23.733] 大致的方向
[00:55:24.933] 会去深入研究的事情
[00:55:26.633] 你觉得现在
[00:55:28.000] 没有做到的核心的缺陷在哪里
[00:55:31.266] 就可能补足了某一个短板
[00:55:33.733] 它也许就能成了
[00:55:35.633] 缺陷是
[00:55:37.533] 我们刚做到这里
[00:55:39.300] 我觉得我
[00:55:40.733] 我也不知道我是不是做没做
[00:55:42.033] 反正我觉得
[00:55:44.133] 就是只是因为时间原因
[00:55:45.566] 我们刚做到这里而已
[00:55:47.099] 未来的这个加速度是会很快的
[00:55:50.900] 不仅是我们
[00:55:51.566] 我觉得应该是这么去定义
[00:55:55.500] 现在只要拥有一个long context
[00:55:59.400] 非常efficient的模型架构的
[00:56:01.900] 厂商 并且它在做预训练阶段把
[00:56:04.500] Code的能力也做得非常好的
[00:56:09.233] 他有这样一个model
[00:56:10.533] 这个model参数上可能至少
[00:56:12.266] 我希望我觉得至少1T以上吧
[00:56:14.566] 对只要有这样的一个
[00:56:17.466] 入场券的人
[00:56:18.699] 基本上都处于同一
[00:56:20.300] 水平线去做这个事情
[00:56:22.433] 当然Anthropic肯定是走到前面了
[00:56:24.633] 我只说目前
[00:56:26.500] 上一个时代的成功并不
[00:56:28.533] 意味着下一个时代的领先
[00:56:30.300] 现在基本上大家在同一水平线
[00:56:32.500] 这是一个什么样的时代
[00:56:33.833] Agent时代怎么定义它
[00:56:35.333] 就是我觉得就是
[00:56:37.199] 生产力加速变革的时代对
[00:56:39.766] 生产力加速变革的时代对
[00:56:39.800] 今年生产力会爆发对吧
[00:56:42.033] 对
[00:56:44.133] 大家会觉得很多工作
[00:56:48.099] 不需要自己做了
[00:56:49.366] 这是最直接的一个感受
[00:56:50.766] 从只要你接触到这个事情过后
[00:56:52.666] 你就发现你的好多工作都会被替代掉
[00:56:55.033] 那么这个时候人更应该去思考
[00:56:57.966] 就是说到底自己的意义和价值是什么
[00:57:00.966] 嗯
[00:57:01.266] 所以Agent能做什么样的高价值
[00:57:03.633] 任务是不是变得更重要了
[00:57:05.366] 你要从提升顶尖模型
[00:57:07.500] 的能力的角度上来说
[00:57:09.366] 肯定是让Agent去替代更高
[00:57:11.166] 价值的任务是重要的
[00:57:12.433] 因为更高价值的任务它
[00:57:14.466] 意味着更长的context
[00:57:16.366] 嗯
[00:57:16.900] 然后意味着更多的token消耗量
[00:57:20.966] 嗯
[00:57:21.366] 它肯定是更多token消量
[00:57:22.699] 然后意味着
[00:57:25.699] 嗯
[00:57:28.066] 它替代人的是
[00:57:30.133] 它最终这个能替代到
[00:57:33.333] 最顶尖那一群人的智能就够了
[00:57:35.633] 其实因为下边
[00:57:37.666] 那一群人的智能是可以慢慢的
[00:57:40.133] 以另外一种方式来替代掉的
[00:57:41.533] 比如说有robotics（机器人）
[00:57:43.133] 然后总之就是for
[00:57:45.099] 如果说要为了for
[00:57:46.666] 追求更强的模型能力的角度上来说
[00:57:48.800] 肯定是完全for更高价值的
[00:57:50.900] 场景做是更有价值的
[00:57:52.366] 对
[00:57:53.466] 但另外一个演变角度是说
[00:57:55.333] 你是要做一个对全社会更有益的
[00:57:59.266] 对所有人都有帮助的一个模型
[00:58:01.333] 那么就不应该for更高价值的场景去做
[00:58:04.233] 而是让所有人都能
[00:58:06.300] 感受到这个模型的智能水平
[00:58:08.533] 那么它可能是另外一种做法
[00:58:10.433] 有可能是另外一种做法对
[00:58:12.333] 是一个普适度更高的任务
[00:58:13.833] 可能会更好一些
[00:58:14.766] 就比如说在这种场景里边
[00:58:16.266] 你就更需要在乎多模态
[00:58:19.733] 因为在更广泛场景里边多模态
[00:58:24.533] 尤其是对于视频的理解
[00:58:26.366] 对于一些更细微的环境的理解
[00:58:32.033] 然后
[00:58:33.900] 它是更关键的
[00:58:35.300] 以及就是要注重成本
[00:58:38.833] 成本是产生革命非常重要的因素
[00:58:41.266] 你不能说你完成
[00:58:42.766] 一个任务要花1000刀对吧
[00:58:44.566] 那我觉得很多任务场景
[00:58:47.133] 很多任务场景
[00:58:49.366] 觉得它必须要达到
[00:58:51.533] 一个很高的一个替换系数比
[00:58:53.500] 你能帮我节省10倍的成本
[00:58:55.133] 我可能才会考虑去试吧
[00:58:56.933] 对所以这个时候你怎么去做
[00:58:59.500] 一个更低成本更高效率
[00:59:02.166] 更高速度的
[00:59:03.866] 这样的一套Agent框架
[00:59:06.766] 以及对应结合的模型
[00:59:09.099] 那就很关键
[00:59:10.066] 所以这是两种发展思路
[00:59:12.933] 你会怎么定义2026年
[00:59:15.933] 我觉得我
[00:59:18.833] 很难去定义它
[00:59:20.166] 因为
[00:59:22.099] 我觉得两个月都已经
[00:59:23.500] 现在对我来说是发展巨变的
[00:59:27.933] 就我们做两周的事情
[00:59:30.699] 我觉得基本上就让我们
[00:59:33.266] 很难相信这是两周内做的事情
[00:59:35.066] 就在过去两周发生的事情
[00:59:37.066] 所以我都不知道
[00:59:38.300] 这一年接下来会发生什么
[00:59:39.866] 基本上是处于在这种
[00:59:41.733] 高度兴奋的状态
[00:59:44.433] 我很好奇
[00:59:45.133] 就是从2022年
[00:59:46.300] 22年底ChatGPT诞生
[00:59:47.666] 然后当时大家就觉得AI
[00:59:49.500] 一定是生产力革命
[00:59:50.599] 到今天就发展了三年
[00:59:52.233] 你觉得它带来了哪些先决条件
[00:59:54.066] 让今天的生产力爆发可能
[00:59:56.066] 成为一个更可能的时间点
[00:59:58.199] 是哪些条件变得成熟了
[01:00:01.266] 就我觉得第一个关键点是
[01:00:03.000] 不再是算法工程师在做这个事情
[01:00:06.366] 我自己会把这个事觉得
[01:00:08.800] 是一个非常有标志性的节点
[01:00:10.633] 嗯
[01:00:10.833] 就之前是
[01:00:11.833] 你会觉得只有
[01:00:15.466] researcher或说算法的人在去
[01:00:17.933] 考虑怎么去提升智能水平
[01:00:20.400] 但你现在会发现
[01:00:22.533] 还会有
[01:00:24.733] 就是所有懂写代码人
[01:00:29.866] 部署代码的人都在一块去考虑
[01:00:32.166] 去提升模型的
[01:00:34.433] 这整个东西的智能水平
[01:00:36.366] 我觉得这是最主要的差异
[01:00:38.099] 就不管是它是在写Skills也好
[01:00:41.133] 去改Agent框架也好
[01:00:43.300] 还是去
[01:00:45.400] 设计更好的研究范式也好
[01:00:48.500] 这是三个层面其实
[01:00:50.699] 我觉得是所有人都在让
[01:00:54.533] 自己的智能去加速这个事情
[01:00:57.500] 这是我认为最大的一个变化
[01:01:00.800] 我突然想到Peak（季逸超，Manus联合创始人兼首席科学家）去年底的
[01:01:03.066] 去年底的那一期播客里的最后一句话
[01:01:04.666] 他就说Agent的进化需要所有人参与
[01:01:09.033] 对
[01:01:09.800] 所以
[01:01:10.733] 让我有这种感觉
[01:01:11.833] 而且现在其实已经是了
[01:01:13.733] 只是现在唯一没发生的就是我
[01:01:15.833] 刚刚说的Agent跟人怎么更好的
[01:01:19.566] 更加速
[01:01:21.233] 因为Agent也要自迭代
[01:01:22.666] 人也要自迭代对
[01:01:23.833] 通过聊天吧
[01:01:25.033] 对聊天是一种
[01:01:26.233] 然后那会不会有一些更自然的方式
[01:01:28.800] 嗯
[01:01:29.033] 嗯
[01:01:29.233] 你有一些思考吗
[01:01:30.400] 就比如说我要是
[01:01:31.466] 真的能带一个非常好的设备
[01:01:33.500] 一整天跟着我
[01:01:34.533] 然后我所有说的话
[01:01:36.266] 我见过的人它都知道
[01:01:37.766] 我觉得它进化速度应该比我快
[01:01:40.300] 我自己认为它应该比我快
[01:01:41.599] 因为它的
[01:01:43.900] 后边依赖的算力会更多
[01:01:45.900] 嗯
[01:01:46.400] 然后它会很快替代我
[01:01:48.966] 对，而且
[01:01:50.300] 它不会今天记得
[01:01:51.833] 明天不记得
[01:01:52.900] 它是非常稳定的
[01:01:53.833] 而且它是只有进化的一条曲线
[01:01:56.099] 而且它乐此不疲
[01:01:58.000] 它不需要休息
[01:01:59.533] 你刚刚提到那个说
[01:02:01.099] 国内的人用OpenClaw
[01:02:03.433] 更热情
[01:02:04.599] 那湾区人现在是怎么评价的
[01:02:07.900] 模型公司的人不是很care这个东西
[01:02:09.933] 我感觉
[01:02:10.599] 模型公司的人不是很care的事情哦
[01:02:13.000] 嗯
[01:02:13.933] OK那真的跟我们蛮不一样
[01:02:16.500] 它可能觉得这个事情不难
[01:02:19.599] 我一开始也觉得这个事情不难
[01:02:21.666] 嗯
[01:02:22.199] 然后到后面我就觉得它整个
[01:02:23.666] Agent的设计是非常非常巧妙的
[01:02:26.733] 我说这个巧妙是指我觉得
[01:02:28.866] 它弥补了很多模型短板
[01:02:31.900] 它是怎么精巧巧妙地
[01:02:33.500] 去构建的这个编排
[01:02:35.400] 我怀疑这个原因是它最开始是
[01:02:37.966] 基于Claude上一代模型去做的
[01:02:40.666] 嗯
[01:02:40.966] 就靠的上一代4.5
[01:02:42.699] 哪怕是Opus
[01:02:43.766] Sonnet其实是不够那么强的
[01:02:46.066] 所以你就要必须在系统的设计上
[01:02:49.333] Agent的框架的设计上
[01:02:51.566] 你要设计得更精细一点
[01:02:54.300] 去把它这个短板给补起来
[01:02:57.000] 对然后
[01:02:58.900] 这就导致了Opus的进步了
[01:03:02.099] 但是国内的大部分的
[01:03:04.900] 模型可能刚靠近Claude 4.5
[01:03:07.566] Sonnet和Opus的水平
[01:03:09.599] 然后反而这两个在这握手了
[01:03:12.800] 嗯
[01:03:13.133] 我觉得是这样一个原因
[01:03:14.933] 那如果模型能提高的话
[01:03:16.400] 它这些精巧编排还需要吗
[01:03:19.333] 还是需要的
[01:03:20.166] 就是出于对成本的考量是需要的
[01:03:22.400] 就是我们永远会去追求一个
[01:03:25.466] 成本和效率最低的一个一套方案
[01:03:28.300] 嗯
[01:03:28.566] 这个是生产力革命的非常前置的
[01:03:31.966] 要求所以不可能说我们所有的
[01:03:34.966] 场景都用最顶尖的模型
[01:03:37.366] 因为它太贵了
[01:03:38.966] 所以更有可能是Agent在进化
[01:03:42.400] 模型在进化
[01:03:43.400] 然后模型进化的方式有可能是
[01:03:45.800] 同一个水平的模型在越变越小
[01:03:47.866] 它也是一种进化
[01:03:49.666] 虽然我们没有在做这样的事情
[01:03:51.966] 但它确实是一种方式
[01:03:54.233] 也就是说现在可能激活10B的一个模型
[01:03:57.400] 可能过一年它就能
[01:03:59.300] 做到Claude Opus 4.6的水平
[01:04:01.900] 这个是极大概率会发生
[01:04:04.599] 激活10B的模型是很便宜的
[01:04:08.066] 然后可能一两块钱
[01:04:09.866] 就能有百万的上下文
[01:04:11.500] 所以那你为什么不用一个更小的模型
[01:04:14.900] 它反应速度更快更灵敏
[01:04:17.133] 基于这套Agent框架还很好用
[01:04:18.866] 你还可以改进这套框架
[01:04:20.366] 那为什么不拥抱它了
[01:04:22.800] 嗯
[01:04:23.500] 所以它其实让不那么好的
[01:04:25.733] 模型有了更好发挥的空间
[01:04:27.900] 对它的上限更高
[01:04:30.800] 所以其实更符合国内的叙事对吧
[01:04:34.900] 不知道国内叙事什么
[01:04:36.099] 但是会让人很想用它
[01:04:38.000] 很想用它替代自己的工作
[01:04:40.566] 嗯
[01:04:41.800] 所以会让小尺寸的端侧模型爆发吗
[01:04:44.699] 这个趋势肯定会发生
[01:04:46.000] 但是我觉得它不是26年
[01:04:47.766] 的一个主要的旋律
[01:04:49.333] 嗯
[01:04:49.866] 它是一个支线
[01:04:51.099] 而且是会持续发生的事情
[01:04:53.466] 26年的主要旋律就是生产力的变革
[01:04:56.166] 高生产力场景的持续突破
[01:04:58.566] 所以我们要做更长程的任务
[01:05:01.166] 然后
[01:05:02.133] 更强调多Agent之间的协作
[01:05:05.866] 因为更复杂任务
[01:05:07.266] 它不可能是单一Agent去做的
[01:05:09.099] 但是多Agent的协作某种程度
[01:05:10.766] 上也是为了成本的考量
[01:05:12.566] 对成本和时间的考量
[01:05:14.800] 以及怎么去
[01:05:18.266] 激发Agent这个群体的智慧
[01:05:21.033] 我现在觉得现在市场上的
[01:05:23.633] 现在已经看到的
[01:05:25.733] Multi Agent的工作都有点伪
[01:05:27.800] 我说这个伪是说真的依赖
[01:05:30.433] 依赖于Multi Agent能够实现
[01:05:32.266] 更好的最终的任务的完成率
[01:05:35.233] 这在这个维度上我觉得是有点伪的
[01:05:37.500] 但是它能提升
[01:05:40.233] 效率
[01:05:42.099] 就是速度
[01:05:43.133] 就是这个任务完成最终的速度
[01:05:45.366] 以及它最终能够节省成本
[01:05:47.566] 嗯
[01:05:47.699] 这个是确定的
[01:05:48.500] Multi Agent
[01:05:49.166] 但我没有看到说
[01:05:50.699] Multi Agent一定最终能够
[01:05:52.533] 实现一个更高上限的一个东西
[01:05:54.833] 但它会发生
[01:05:56.033] 它这部分只是我目前还没有看到
[01:05:57.833] 所以今年的趋势其实跟
[01:05:59.266] 前三年已经发生了很大的变化了
[01:06:01.300] 嗯
[01:06:02.333] 我自己是这么感知到的
[01:06:04.866] 嗯
[01:06:05.266] Kimi的人跟我说
[01:06:06.699] 他们觉得他们跟豆包已经
[01:06:08.566] 开始玩不一样的游戏了
[01:06:10.400] 豆包元宝阿里都在玩
[01:06:11.933] 互联网产品的游戏
[01:06:14.300] 因为他们在打DAU
[01:06:16.300] 然后Kimi的人他们是觉得他们在
[01:06:18.633] 就是走了Anthropic那条路
[01:06:20.699] 你们
[01:06:21.366] 在玩一场什么样的游戏
[01:06:24.500] 就可能我们追求的事情是
[01:06:28.533] 我自己觉得
[01:06:29.966] 什么时候能够超越自己吧
[01:06:31.733] 嗯
[01:06:31.966] 我是这么去定义的
[01:06:33.699] 因为我觉得我对AGI的一个定义会
[01:06:36.533] 非常的模糊的一个原因就是因为
[01:06:40.133] 我觉得没有必要去追求一个
[01:06:41.699] 非常清晰的一个AGI的定义
[01:06:43.633] 那AGI发生的时候
[01:06:45.333] 所有人都会感知到的
[01:06:46.633] 就是因为你发现每个人的生活
[01:06:48.900] 你的生活方式
[01:06:50.400] 你的工作方式已经为之长达
[01:06:53.266] 很长时间已经慢慢的被它改变了
[01:06:57.466] 所以在这个过程中
[01:07:00.266] 追求DAU追求这些东西
[01:07:02.400] 它并不会改变我
[01:07:03.866] 它并不会促成这个目标
[01:07:06.266] 就是让这个模型代替我
[01:07:07.900] 它并不会促成这个目标
[01:07:09.366] 所以我就完全没有在想这些事情
[01:07:12.699] 嗯
[01:07:13.300] 而如果说我们去追求一些中期的目标
[01:07:17.933] 比如说你去追求token消耗量嗯
[01:07:21.166] 你去追求它完成更高价值的任务
[01:07:24.066] 它是在往这个目标去靠近的
[01:07:26.500] 对因为要完成可能替代我自己的任务
[01:07:29.400] 它确实是需要更多的token消耗量
[01:07:31.366] 嗯
[01:07:32.333] 它需要具备更复杂的context嗯嗯
[01:07:35.500] 它需要去调动其他人的智能水平
[01:07:38.133] 团队管理其实就是要去
[01:07:40.166] 调动其他人的智能水平
[01:07:41.733] 嗯
[01:07:41.966] 对所以
[01:07:44.733] 技术创新也是你需要
[01:07:46.933] 具备更多的数据的访问的权限
[01:07:49.500] 你需要具备给你一个集群
[01:07:53.266] 你会用
[01:07:54.500] 一个GPU集群
[01:07:55.666] 你会用它
[01:07:56.566] 并且你还要自己去定义一套评估标准
[01:07:59.066] 当你在这个集群上训了个模型过后
[01:08:02.400] 你怎么去验证
[01:08:03.366] 这些事情就是我想象的是我们
[01:08:06.966] 应该让这个模型结合一套框架本身
[01:08:10.000] 应该去完成这些事情和任务
[01:08:12.300] 嗯
[01:08:12.533] 而不是去追求
[01:08:14.733] 另外一个需求上的事情
[01:08:16.133] 所以我就没有太理解来
[01:08:18.366] 它们那个叙事
[01:08:19.333] 你说DAU的叙事是吧
[01:08:20.566] 对就是我自己觉得这个叙事就
[01:08:24.100] 不太符合我自己的
[01:08:25.966] 我们做研究的一个路径
[01:08:28.733] 过去两个月
[01:08:29.333] 你觉得你的生活发生什么样变化
[01:08:31.866] 生活就是
[01:08:33.399] 亢奋
[01:08:34.466] 还有亢奋
[01:08:35.333] 就是你感觉每天都会
[01:08:39.566] 发现Agent的框架本身或
[01:08:42.100] 模型本身又进步了
[01:08:43.533] 所以今年带了给你很强的aha moment
[01:08:46.466] 这个可能比过去的Chatbot更强
[01:08:48.500] 嗯
[01:08:49.166] 而且它是持续的
[01:08:50.500] 就它持续的
[01:08:51.733] 你感觉它停不下来
[01:08:53.066] 嗯
[01:08:53.300] 这是比较大的变化
[01:08:54.699] 我觉得R1可能就是那一阵
[01:08:56.600] 就你去体验它的那一刻
[01:08:58.399] 你用到它了然后
[01:09:00.766] 你发现它具备很好的思考能力了
[01:09:03.066] 然后这个思考能力也从Code跟Math
[01:09:05.300] 外放到其它领域
[01:09:06.366] 就是那一刻
[01:09:07.266] 然后那一刻完过后
[01:09:08.399] 你没有感觉它有持续性
[01:09:10.300] 但Agent这个事上
[01:09:11.500] 你会觉得它一直在持续
[01:09:13.266] 我觉得这种持续性是
[01:09:16.100] 是完全不一样的感受
